14.2,5.15,2021-04-07 20:41:46,
6.5,2.75,2021-04-07 20:47:26,
7.3,2.6,2021-04-07 20:53:06,
10.9,3.5,2021-04-07 20:58:46,
6.55,2.45,2021-04-07 21:04:26,
6.2,2.1,2021-04-07 21:10:07,
4.7,2.4,2021-04-07 21:15:47,
5.5,1.8,2021-04-07 21:21:27,
6.1,1.95,2021-04-07 21:27:07,
11.55,3.65,2021-04-07 21:32:47,
9.5,4.7,2021-04-07 21:38:27,
8.65,5.1,2021-04-07 21:44:08,
8.05,3.85,2021-04-07 21:49:48,
7.25,2.9,2021-04-07 21:55:28,
17.15,2.15,2021-04-07 22:01:08,
8.4,2.05,2021-04-07 22:06:48,
4.05,1.7,2021-04-07 22:12:28,
9.55,2.4,2021-04-07 22:18:09,
13.25,3.5,2021-04-07 22:23:49,
12.0,2.95,2021-04-07 22:29:29,
14.1,5.0,2021-04-07 22:35:09,
13.5,6.7,2021-04-07 22:40:49,
12.4,6.2,2021-04-07 22:46:30,
8.35,4.3,2021-04-07 22:52:10,
7.35,3.35,2021-04-07 22:57:50,
8.6,1.9,2021-04-07 23:03:30,
6.3,1.75,2021-04-07 23:09:10,
8.2,3.2,2021-04-07 23:14:50,
3.95,2.4,2021-04-07 23:20:31,
3.4,1.9,2021-04-07 23:26:11,
4.1,1.8,2021-04-07 23:31:51,
3.15,1.4,2021-04-07 23:37:31,
5.2,1.3,2021-04-07 23:43:11,
4.75,1.4,2021-04-07 23:48:51,
4.1,1.3,2021-04-07 23:54:31,
3.65,1.2,2021-04-08 00:00:12,
4.95,0.9,2021-04-08 00:05:52,
6.4,1.1,2021-04-08 00:11:32,
7.7,1.0,2021-04-08 00:17:12,
7.75,0.9,2021-04-08 00:22:52,
2.6,1.0,2021-04-08 00:28:32,
2.75,0.9,2021-04-08 00:34:13,
4.8,1.0,2021-04-08 00:39:53,
6.2,0.9,2021-04-08 00:45:33,
3.05,0.85,2021-04-08 00:51:13,
5.95,1.1,2021-04-08 00:56:53,
4.0,1.2,2021-04-08 01:02:33,
3.9,0.95,2021-04-08 01:08:14,
4.7,0.9,2021-04-08 01:13:54,
7.35,0.8,2021-04-08 01:19:34,
6.15,0.9,2021-04-08 01:25:14,
2.3,0.8,2021-04-08 01:30:54,
2.4,0.85,2021-04-08 01:36:35,
3.3,0.9,2021-04-08 01:42:15,
3.25,1.0,2021-04-08 01:47:55,
1.6,0.7,2021-04-08 01:53:35,
3.2,0.6,2021-04-08 01:59:15,
3.85,0.8,2021-04-08 02:04:55,
1.25,0.65,2021-04-08 02:10:36,
1.15,0.6,2021-04-08 02:16:16,
2.7,0.7,2021-04-08 02:21:56,
3.15,0.6,2021-04-08 02:27:36,
