13.5,4.1,2021-04-13 22:22:18,
12.5,3.6,2021-04-13 22:27:58,
12.95,3.7,2021-04-13 22:33:39,
12.35,4.0,2021-04-13 22:39:19,
15.5,4.0,2021-04-13 22:44:59,
15.45,3.8,2021-04-13 22:50:39,
14.75,3.7,2021-04-13 22:56:19,
16.85,4.25,2021-04-13 23:02:00,
19.65,4.3,2021-04-13 23:07:40,
15.9,4.0,2021-04-13 23:13:20,
14.35,3.8,2021-04-13 23:19:00,
12.75,3.7,2021-04-13 23:24:40,
13.7,3.9,2021-04-13 23:30:20,
11.9,3.4,2021-04-13 23:36:01,
18.8,3.9,2021-04-13 23:41:41,
19.15,4.25,2021-04-13 23:47:21,
16.45,3.55,2021-04-13 23:53:01,
12.4,3.3,2021-04-13 23:58:41,
12.0,3.3,2021-04-14 00:04:21,
14.1,4.0,2021-04-14 00:10:02,
14.15,3.4,2021-04-14 00:15:42,
16.25,3.5,2021-04-14 00:21:22,
15.25,3.4,2021-04-14 00:27:02,
12.1,3.4,2021-04-14 00:32:42,
17.05,3.6,2021-04-14 00:38:22,
15.6,3.7,2021-04-14 00:44:03,
17.1,3.6,2021-04-14 00:49:43,
16.7,3.7,2021-04-14 00:55:23,
19.9,3.8,2021-04-14 01:01:03,
18.1,3.6,2021-04-14 01:06:43,
18.2,3.7,2021-04-14 01:12:23,
13.1,3.5,2021-04-14 01:18:04,
13.75,3.2,2021-04-14 01:23:44,
15.4,3.4,2021-04-14 01:29:24,
13.1,3.3,2021-04-14 01:35:04,
14.5,3.3,2021-04-14 01:40:44,
16.45,3.5,2021-04-14 01:46:24,
17.65,3.4,2021-04-14 01:52:05,
17.5,3.6,2021-04-14 01:57:45,
15.35,3.6,2021-04-14 02:03:25,
16.65,3.6,2021-04-14 02:09:05,
18.45,3.8,2021-04-14 02:14:45,
23.1,3.7,2021-04-14 02:20:26,
25.85,4.4,2021-04-14 02:26:06,
24.9,4.3,2021-04-14 02:31:46,
25.2,4.25,2021-04-14 02:37:26,
494.15,385.6,2021-04-14 02:43:06,
578.75,510.85,2021-04-14 02:48:47,
607.15,538.4,2021-04-14 02:54:27,
819.6,600.1,2021-04-14 03:00:07,
1567.9,740.95,2021-04-14 03:05:47,
690.1,252.4,2021-04-14 03:11:27,
132.85,31.25,2021-04-14 03:17:07,
43.45,15.1,2021-04-14 03:22:48,
28.9,9.7,2021-04-14 03:28:28,
24.25,7.8,2021-04-14 03:34:08,
24.8,6.6,2021-04-14 03:39:48,
22.65,6.0,2021-04-14 03:45:28,
18.65,6.15,2021-04-14 03:51:08,
18.45,6.2,2021-04-14 03:56:48,
19.15,7.7,2021-04-14 04:02:29,
20.0,8.8,2021-04-14 04:08:09,
30.45,13.95,2021-04-14 04:13:49,
35.35,16.2,2021-04-14 04:19:29,
32.85,14.85,2021-04-14 04:25:09,
21.6,9.55,2021-04-14 04:30:50,
16.45,6.75,2021-04-14 04:36:30,
20.5,7.1,2021-04-14 04:42:10,
21.1,6.5,2021-04-14 04:47:50,
14.5,5.2,2021-04-14 04:53:30,
16.3,5.0,2021-04-14 04:59:11,
18.55,4.8,2021-04-14 05:04:51,
16.45,4.55,2021-04-14 05:10:31,
16.25,4.7,2021-04-14 05:16:11,
18.9,4.6,2021-04-14 05:21:51,
18.8,4.5,2021-04-14 05:27:31,
23.65,4.65,2021-04-14 05:33:12,
17.1,4.2,2021-04-14 05:38:52,
16.9,4.3,2021-04-14 05:44:32,
15.95,4.0,2021-04-14 05:50:12,
18.65,4.35,2021-04-14 05:55:52,
18.9,4.65,2021-04-14 06:01:32,
21.55,4.9,2021-04-14 06:07:13,
15.65,4.25,2021-04-14 06:12:53,
11.8,4.3,2021-04-14 06:18:33,
12.7,3.9,2021-04-14 06:24:13,
13.45,4.0,2021-04-14 06:29:53,
16.35,4.2,2021-04-14 06:35:33,
18.2,4.6,2021-04-14 06:41:14,
21.45,5.0,2021-04-14 06:46:54,
24.3,5.5,2021-04-14 06:52:34,
18.8,5.0,2021-04-14 06:58:14,
18.4,4.8,2021-04-14 07:03:54,
16.75,4.7,2021-04-14 07:09:35,
21.2,4.9,2021-04-14 07:15:15,
18.05,4.8,2021-04-14 07:20:55,
19.3,5.1,2021-04-14 07:26:35,
14.9,4.4,2021-04-14 07:32:15,
15.0,3.6,2021-04-14 07:37:55,
14.8,3.7,2021-04-14 07:43:36,
13.05,3.8,2021-04-14 07:49:16,
