13.4,3.15,2021-04-11 08:45:53,
12.9,3.1,2021-04-11 08:51:33,
10.9,2.8,2021-04-11 08:57:13,
12.0,2.9,2021-04-11 09:02:53,
14.35,3.5,2021-04-11 09:08:33,
19.35,4.0,2021-04-11 09:14:13,
14.25,3.3,2021-04-11 09:19:54,
10.15,3.0,2021-04-11 09:25:34,
9.5,2.9,2021-04-11 09:31:14,
11.9,2.8,2021-04-11 09:36:54,
9.9,2.8,2021-04-11 09:42:34,
9.0,2.6,2021-04-11 09:48:15,
6.1,2.4,2021-04-11 09:53:55,
7.6,2.6,2021-04-11 09:59:35,
7.85,2.7,2021-04-11 10:05:15,
7.1,2.7,2021-04-11 10:10:55,
27.5,3.0,2021-04-11 10:16:35,
43.45,3.75,2021-04-11 10:22:16,
39.0,3.35,2021-04-11 10:27:56,
25.25,2.7,2021-04-11 10:33:36,
17.7,2.7,2021-04-11 10:39:16,
13.4,2.6,2021-04-11 10:44:56,
12.3,2.55,2021-04-11 10:50:37,
9.15,2.7,2021-04-11 10:56:17,
9.5,2.6,2021-04-11 11:01:57,
12.9,2.5,2021-04-11 11:07:37,
11.75,2.6,2021-04-11 11:13:17,
11.9,2.75,2021-04-11 11:18:57,
11.25,2.6,2021-04-11 11:24:38,
12.45,3.0,2021-04-11 11:30:18,
9.9,3.0,2021-04-11 11:35:58,
11.75,3.2,2021-04-11 11:41:38,
13.15,3.1,2021-04-11 11:47:18,
14.1,3.1,2021-04-11 11:52:58,
12.1,3.0,2021-04-11 11:58:39,
16.45,3.1,2021-04-11 12:04:19,
17.4,3.2,2021-04-11 12:09:59,
17.25,3.2,2021-04-11 12:15:39,
13.55,3.35,2021-04-11 12:21:19,
16.45,4.7,2021-04-11 12:27:00,
16.45,3.8,2021-04-11 12:32:40,
13.6,3.2,2021-04-11 12:38:20,
10.1,3.0,2021-04-11 12:44:00,
14.75,3.0,2021-04-11 12:49:40,
15.4,3.0,2021-04-11 12:55:20,
13.15,3.0,2021-04-11 13:01:01,
16.9,4.0,2021-04-11 13:06:41,
11.85,3.45,2021-04-11 13:12:21,
12.6,3.2,2021-04-11 13:18:01,
16.6,3.25,2021-04-11 13:23:41,
11.65,2.6,2021-04-11 13:29:22,
12.5,2.6,2021-04-11 13:35:02,
11.3,2.5,2021-04-11 13:40:42,
10.4,2.4,2021-04-11 13:46:22,
12.15,2.4,2021-04-11 13:52:02,
14.45,2.7,2021-04-11 13:57:42,
16.6,2.95,2021-04-11 14:03:23,
30.65,3.85,2021-04-11 14:09:03,
19.6,3.2,2021-04-11 14:14:43,
12.55,2.7,2021-04-11 14:20:23,
9.85,2.6,2021-04-11 14:26:03,
13.9,2.85,2021-04-11 14:31:44,
21.5,3.1,2021-04-11 14:37:24,
18.8,2.8,2021-04-11 14:43:04,
18.05,3.2,2021-04-11 14:48:44,
18.95,3.1,2021-04-11 14:54:24,
32.3,3.35,2021-04-11 15:00:04,
28.5,3.6,2021-04-11 15:05:45,
13.8,2.7,2021-04-11 15:11:25,
18.15,2.8,2021-04-11 15:17:05,
7.65,2.4,2021-04-11 15:22:45,
8.2,2.2,2021-04-11 15:28:25,
9.5,2.2,2021-04-11 15:34:05,
6.8,2.45,2021-04-11 15:39:46,
8.05,2.35,2021-04-11 15:45:26,
5.8,2.0,2021-04-11 15:51:06,
7.0,2.4,2021-04-11 15:56:46,
8.55,2.4,2021-04-11 16:02:26,
10.3,2.35,2021-04-11 16:08:07,
11.35,2.5,2021-04-11 16:13:47,
9.3,2.3,2021-04-11 16:19:27,
6.85,2.4,2021-04-11 16:25:07,
7.3,2.4,2021-04-11 16:30:47,
7.9,2.45,2021-04-11 16:36:28,
5.35,2.3,2021-04-11 16:42:08,
5.0,2.3,2021-04-11 16:47:48,
4.5,2.1,2021-04-11 16:53:28,
9.95,2.6,2021-04-11 16:59:08,
9.35,2.4,2021-04-11 17:04:48,
6.5,2.55,2021-04-11 17:10:29,
11.15,2.8,2021-04-11 17:16:09,
8.35,2.55,2021-04-11 17:21:49,
8.05,2.6,2021-04-11 17:27:29,
6.5,2.3,2021-04-11 17:33:09,
6.9,2.4,2021-04-11 17:38:50,
8.0,2.5,2021-04-11 17:44:30,
6.25,2.5,2021-04-11 17:50:10,
6.75,2.45,2021-04-11 17:55:50,
11.4,3.0,2021-04-11 18:01:30,
10.1,2.8,2021-04-11 18:07:10,
14.3,2.9,2021-04-11 18:12:51,
11.9,2.45,2021-04-11 18:18:31,
8.65,2.1,2021-04-11 18:24:11,
8.3,2.2,2021-04-11 18:29:51,
13.2,2.4,2021-04-11 18:35:31,
11.7,2.45,2021-04-11 18:41:12,
8.85,2.4,2021-04-11 18:46:52,
9.65,2.45,2021-04-11 18:52:32,
