20.85,3.25,2021-04-11 08:51:23,
41.35,3.6,2021-04-11 08:57:03,
58.95,3.8,2021-04-11 09:02:44,
40.0,3.25,2021-04-11 09:08:24,
31.25,2.7,2021-04-11 09:14:04,
28.3,2.9,2021-04-11 09:19:44,
19.0,2.7,2021-04-11 09:25:24,
9.85,2.6,2021-04-11 09:31:04,
9.5,2.7,2021-04-11 09:36:45,
13.75,2.8,2021-04-11 09:42:25,
12.2,3.0,2021-04-11 09:48:05,
17.3,2.8,2021-04-11 09:53:45,
22.1,3.4,2021-04-11 09:59:25,
12.4,2.95,2021-04-11 10:05:05,
18.6,3.3,2021-04-11 10:10:46,
18.1,3.6,2021-04-11 10:16:26,
13.25,3.2,2021-04-11 10:22:06,
14.25,3.1,2021-04-11 10:27:46,
15.6,3.2,2021-04-11 10:33:26,
15.25,2.9,2021-04-11 10:39:06,
14.8,2.8,2021-04-11 10:44:47,
17.5,3.2,2021-04-11 10:50:27,
18.15,3.0,2021-04-11 10:56:07,
22.85,3.9,2021-04-11 11:01:47,
21.6,4.35,2021-04-11 11:07:27,
14.45,3.75,2021-04-11 11:13:07,
11.1,3.1,2021-04-11 11:18:48,
12.9,3.0,2021-04-11 11:24:28,
10.8,2.8,2021-04-11 11:30:08,
21.35,3.8,2021-04-11 11:35:48,
29.8,4.1,2021-04-11 11:41:28,
19.95,4.05,2021-04-11 11:47:08,
14.15,3.5,2021-04-11 11:52:49,
22.55,3.3,2021-04-11 11:58:29,
19.9,3.0,2021-04-11 12:04:09,
17.7,3.2,2021-04-11 12:09:49,
20.05,3.45,2021-04-11 12:15:29,
18.5,3.0,2021-04-11 12:21:09,
13.05,2.5,2021-04-11 12:26:50,
12.4,2.2,2021-04-11 12:32:30,
12.95,2.7,2021-04-11 12:38:10,
18.05,3.4,2021-04-11 12:43:50,
34.2,4.05,2021-04-11 12:49:30,
18.1,3.0,2021-04-11 12:55:11,
15.05,3.0,2021-04-11 13:00:51,
12.35,2.8,2021-04-11 13:06:31,
20.1,3.4,2021-04-11 13:12:11,
28.2,3.9,2021-04-11 13:17:51,
23.4,3.25,2021-04-11 13:23:31,
29.45,3.7,2021-04-11 13:29:12,
32.6,3.85,2021-04-11 13:34:52,
31.6,3.8,2021-04-11 13:40:32,
25.45,3.05,2021-04-11 13:46:12,
20.2,2.9,2021-04-11 13:51:52,
10.6,2.6,2021-04-11 13:57:33,
6.95,2.2,2021-04-11 14:03:13,
8.4,2.4,2021-04-11 14:08:53,
5.9,2.4,2021-04-11 14:14:33,
9.75,2.5,2021-04-11 14:20:13,
8.5,2.4,2021-04-11 14:25:53,
10.15,2.15,2021-04-11 14:31:34,
11.1,2.4,2021-04-11 14:37:14,
7.75,2.4,2021-04-11 14:42:54,
11.2,2.5,2021-04-11 14:48:34,
11.95,2.5,2021-04-11 14:54:14,
8.9,2.6,2021-04-11 14:59:55,
8.4,2.6,2021-04-11 15:05:35,
9.6,2.6,2021-04-11 15:11:15,
8.1,2.4,2021-04-11 15:16:55,
8.25,2.3,2021-04-11 15:22:35,
8.75,2.65,2021-04-11 15:28:15,
9.0,2.8,2021-04-11 15:33:56,
7.5,2.3,2021-04-11 15:39:36,
6.3,2.5,2021-04-11 15:45:16,
14.65,3.0,2021-04-11 15:50:56,
20.05,2.9,2021-04-11 15:56:36,
9.7,2.5,2021-04-11 16:02:16,
10.5,2.3,2021-04-11 16:07:57,
10.55,2.3,2021-04-11 16:13:37,
12.3,2.7,2021-04-11 16:19:17,
9.25,2.75,2021-04-11 16:24:57,
10.95,2.45,2021-04-11 16:30:37,
12.4,2.85,2021-04-11 16:36:18,
14.55,2.9,2021-04-11 16:41:58,
12.85,2.9,2021-04-11 16:47:38,
13.1,3.2,2021-04-11 16:53:18,
10.15,2.3,2021-04-11 16:58:58,
15.5,2.4,2021-04-11 17:04:38,
13.7,2.5,2021-04-11 17:10:19,
12.8,2.4,2021-04-11 17:15:59,
9.5,2.4,2021-04-11 17:21:39,
8.05,2.4,2021-04-11 17:27:19,
12.7,2.8,2021-04-11 17:32:59,
9.55,2.4,2021-04-11 17:38:40,
6.85,2.5,2021-04-11 17:44:20,
7.65,2.3,2021-04-11 17:50:00,
8.4,2.2,2021-04-11 17:55:40,
6.9,2.3,2021-04-11 18:01:20,
6.6,2.1,2021-04-11 18:07:00,
6.0,1.9,2021-04-11 18:12:41,
9.15,1.85,2021-04-11 18:18:21,
6.7,1.8,2021-04-11 18:24:01,
7.9,2.0,2021-04-11 18:29:41,
7.45,1.9,2021-04-11 18:35:21,
8.0,1.8,2021-04-11 18:41:02,
6.4,1.8,2021-04-11 18:46:42,
6.4,2.05,2021-04-11 18:52:22,
5.8,2.0,2021-04-11 18:58:02,
6.85,2.1,2021-04-11 19:03:42,
7.4,2.0,2021-04-11 19:09:22,
6.75,1.9,2021-04-11 19:15:03,
7.3,2.0,2021-04-11 19:20:43,
5.35,1.8,2021-04-11 19:26:23,
7.9,2.3,2021-04-11 19:32:03,
10.3,2.45,2021-04-11 19:37:43,
10.95,2.6,2021-04-11 19:43:24,
8.65,2.5,2021-04-11 19:49:04,
11.9,2.6,2021-04-11 19:54:44,
7.85,2.3,2021-04-11 20:00:24,
9.8,2.5,2021-04-11 20:06:04,
8.9,2.7,2021-04-11 20:11:44,
12.45,2.85,2021-04-11 20:17:25,
17.85,3.2,2021-04-11 20:23:05,
19.1,3.5,2021-04-11 20:28:45,
16.5,3.7,2021-04-11 20:34:25,
13.5,3.7,2021-04-11 20:40:05,
11.05,3.6,2021-04-11 20:45:46,
22.8,3.8,2021-04-11 20:51:26,
27.9,4.2,2021-04-11 20:57:06,
20.6,4.05,2021-04-11 21:02:46,
16.55,3.8,2021-04-11 21:08:26,
11.05,3.5,2021-04-11 21:14:06,
11.55,3.75,2021-04-11 21:19:47,
12.7,4.0,2021-04-11 21:25:27,
9.2,3.9,2021-04-11 21:31:07,
11.3,3.85,2021-04-11 21:36:47,
11.65,3.9,2021-04-11 21:42:27,
15.55,4.0,2021-04-11 21:48:07,
18.3,4.0,2021-04-11 21:53:48,
13.75,3.8,2021-04-11 21:59:28,
13.15,3.7,2021-04-11 22:05:08,
10.7,3.2,2021-04-11 22:10:48,
10.45,3.7,2021-04-11 22:16:28,
9.4,3.4,2021-04-11 22:22:08,
9.2,3.1,2021-04-11 22:27:49,
8.0,3.05,2021-04-11 22:33:29,
8.5,3.05,2021-04-11 22:39:09,
9.65,2.55,2021-04-11 22:44:49,
9.05,2.7,2021-04-11 22:50:29,
9.4,2.8,2021-04-11 22:56:09,
9.85,2.6,2021-04-11 23:01:50,
10.6,2.55,2021-04-11 23:07:30,
8.25,2.6,2021-04-11 23:13:10,
9.05,3.1,2021-04-11 23:18:50,
6.6,2.95,2021-04-11 23:24:30,
12.4,3.6,2021-04-11 23:30:11,
10.4,3.55,2021-04-11 23:35:51,
9.6,3.5,2021-04-11 23:41:31,
10.85,3.4,2021-04-11 23:47:11,
9.75,3.6,2021-04-11 23:52:51,
10.1,3.85,2021-04-11 23:58:31,
10.1,3.7,2021-04-12 00:04:11,
10.1,3.7,2021-04-12 00:09:52,
12.2,3.6,2021-04-12 00:15:32,
14.85,3.3,2021-04-12 00:21:12,
13.1,3.6,2021-04-12 00:26:52,
36.3,5.0,2021-04-12 00:32:32,
21.65,4.55,2021-04-12 00:38:13,
16.85,4.1,2021-04-12 00:43:53,
11.4,4.1,2021-04-12 00:49:33,
12.0,4.0,2021-04-12 00:55:13,
11.35,3.95,2021-04-12 01:00:53,
16.2,4.1,2021-04-12 01:06:33,
15.05,4.5,2021-04-12 01:12:14,
13.05,4.7,2021-04-12 01:17:54,
10.5,4.55,2021-04-12 01:23:34,
9.25,4.65,2021-04-12 01:29:14,
14.85,5.1,2021-04-12 01:34:54,
21.9,4.8,2021-04-12 01:40:35,
21.85,5.0,2021-04-12 01:46:15,
20.75,4.25,2021-04-12 01:51:55,
19.2,4.1,2021-04-12 01:57:35,
19.55,3.7,2021-04-12 02:03:15,
19.2,4.1,2021-04-12 02:08:56,
11.6,4.1,2021-04-12 02:14:36,
16.5,3.7,2021-04-12 02:20:16,
18.1,4.0,2021-04-12 02:25:56,
22.95,4.2,2021-04-12 02:31:36,
24.1,4.3,2021-04-12 02:37:16,
20.0,4.2,2021-04-12 02:42:57,
11.05,4.0,2021-04-12 02:48:37,
11.65,4.3,2021-04-12 02:54:17,
11.25,3.75,2021-04-12 02:59:57,
9.85,3.6,2021-04-12 03:05:37,
9.05,3.5,2021-04-12 03:11:17,
12.4,3.9,2021-04-12 03:16:58,
12.1,3.6,2021-04-12 03:22:38,
9.3,4.1,2021-04-12 03:28:18,
10.9,4.8,2021-04-12 03:33:58,
11.6,4.5,2021-04-12 03:39:38,
10.15,3.9,2021-04-12 03:45:19,
11.8,4.1,2021-04-12 03:50:59,
11.5,3.8,2021-04-12 03:56:39,
10.7,3.8,2021-04-12 04:02:19,
9.9,4.5,2021-04-12 04:07:59,
11.4,4.4,2021-04-12 04:13:39,
15.35,4.0,2021-04-12 04:19:20,
13.95,3.7,2021-04-12 04:25:00,
10.0,3.4,2021-04-12 04:30:40,
21.65,4.0,2021-04-12 04:36:20,
16.75,3.45,2021-04-12 04:42:00,
16.5,3.3,2021-04-12 04:47:40,
20.8,3.85,2021-04-12 04:53:21,
16.55,3.5,2021-04-12 04:59:01,
22.4,3.3,2021-04-12 05:04:41,
19.6,2.9,2021-04-12 05:10:21,
21.1,2.9,2021-04-12 05:16:01,
14.1,3.0,2021-04-12 05:21:41,
16.7,3.2,2021-04-12 05:27:22,
17.2,3.25,2021-04-12 05:33:02,
21.0,5.4,2021-04-12 05:38:42,
18.8,5.3,2021-04-12 05:44:22,
19.85,4.7,2021-04-12 05:50:02,
21.35,4.2,2021-04-12 05:55:42,
13.4,4.0,2021-04-12 06:01:23,
20.0,3.4,2021-04-12 06:07:03,
23.25,3.05,2021-04-12 06:12:43,
16.9,3.1,2021-04-12 06:18:23,
29.35,4.7,2021-04-12 06:24:03,
38.0,6.25,2021-04-12 06:29:44,
65.6,6.9,2021-04-12 06:35:24,
61.8,6.45,2021-04-12 06:41:04,
34.2,5.65,2021-04-12 06:46:44,
26.65,6.7,2021-04-12 06:52:24,
36.95,6.5,2021-04-12 06:58:04,
34.85,4.95,2021-04-12 07:03:45,
22.75,4.0,2021-04-12 07:09:25,
23.8,3.9,2021-04-12 07:15:05,
